72371.0	0.000043
72818.0	0.000043
73270.0	0.000043
73728.0	0.000043
74192.0	0.000043
74661.0	0.000043
75137.0	0.000043
75618.0	0.000043
76106.0	0.000043
76601.0	0.000043
77101.0	0.000043
77608.0	0.000043
78122.0	0.000043
78643.0	0.000043
79171.0	0.000043
79706.0	0.000043
80248.0	0.000043
80798.0	0.000043
81355.0	0.000043
81920.0	0.000043
82493.0	0.000043
83074.0	0.000043
83663.0	0.000043
84261.0	0.000043
84867.0	0.000043
85482.0	0.000043
86106.0	0.000043
86739.0	0.000043
87381.0	0.000043
88033.0	0.000043
88695.0	0.000043
89367.0	0.000043
90049.0	0.000043
90742.0	0.000043
91446.0	0.000043
92160.0	0.000043
92886.0	0.000043
93623.0	0.000043
94372.0	0.000043
95133.0	0.000043
95906.0	0.000043
96692.0	0.000043
97492.0	0.000043
98304.0	0.000043
99130.0	0.000043
99970.0	0.000043
100825.0	0.000043
101694.0	0.000043
102578.0	0.000043
103478.0	0.000043
104394.0	0.000043
105326.0	0.000043
106275.0	0.000043
107241.0	0.000043
108225.0	0.000043
109227.0	0.000043
110247.0	0.000043
111288.0	0.000043
112347.0	0.000043
113428.0	0.000043
114529.0	0.000043
115652.0	0.000043
116797.0	0.000043
117965.0	0.000043
119156.0	0.000043
120372.0	0.000043
121613.0	0.000043
122880.0	0.000043
124173.0	0.000043
125494.0	0.000043
126844.0	0.000043
128223.0	0.000043
129632.0	0.000043
131072.0	0.000043
131630.0	0.000011
132192.0	0.000011
132760.0	0.000011
133332.0	0.000011
133909.0	0.000011
134491.0	0.000011
135079.0	0.000011
135671.0	0.000011
136269.0	0.000011
136872.0	0.000011
137480.0	0.000011
138094.0	0.000011
138713.0	0.000011
139338.0	0.000011
139968.0	0.000011
140605.0	0.000011
141247.0	0.000011
141894.0	0.000011
142548.0	0.000011
143208.0	0.000011
143874.0	0.000011
144547.0	0.000011
145225.0	0.000011
145910.0	0.000011
146602.0	0.000011
147300.0	0.000011
148005.0	0.000011
148716.0	0.000011
149435.0	0.000011
150160.0	0.000011
150893.0	0.000011
151632.0	0.000011
152379.0	0.000011
153134.0	0.000011
153895.0	0.000011
154665.0	0.000011
155442.0	0.000011
156227.0	0.000011
157020.0	0.000011
157821.0	0.000011
158631.0	0.000011
159448.0	0.000011
160275.0	0.000011
161109.0	0.000011
161953.0	0.000011
162805.0	0.000011
163667.0	0.000011
164537.0	0.000011
165417.0	0.000011
166306.0	0.000011
167205.0	0.000011
168114.0	0.000011
169033.0	0.000011
169961.0	0.000011
170901.0	0.000011
171850.0	0.000011
172810.0	0.000011
173781.0	0.000011
174763.0	0.000011
175756.0	0.000011
176760.0	0.000011
177776.0	0.000011
178803.0	0.000011
179843.0	0.000011
180895.0	0.000011
181959.0	0.000011
183035.0	0.000011
184125.0	0.000011
185227.0	0.000011
186343.0	0.000011
187473.0	0.000011
188616.0	0.000011
189773.0	0.000011
190944.0	0.000011
192130.0	0.000011
193331.0	0.000011
194547.0	0.000011
195778.0	0.000011
197025.0	0.000011
198288.0	0.000011
199568.0	0.000011
200864.0	0.000011
202176.0	0.000011
203507.0	0.000011
204854.0	0.000011
206220.0	0.000011
207604.0	0.000011
209007.0	0.000011
210429.0	0.000011
211870.0	0.000011
213331.0	0.000011
214812.0	0.000011
216315.0	0.000011
217838.0	0.000011
219383.0	0.000011
220950.0	0.000011
222540.0	0.000011
224152.0	0.000011
225788.0	0.000011
227448.0	0.000011
229133.0	0.000011
230843.0	0.000011
232579.0	0.000011
234341.0	0.000011
236130.0	0.000011
237946.0	0.000011
239791.0	0.000011
241664.0	0.000011
243567.0	0.000011
245500.0	0.000011
247464.0	0.000011
249460.0	0.000011
251488.0	0.000011
253549.0	0.000011
255645.0	0.000011
257775.0	0.000011
259941.0	0.000011
262144.0	0.000011
263003.0	0.000007
263869.0	0.000007
264739.0	0.000007
265616.0	0.000007
266499.0	0.000007
267387.0	0.000007
268281.0	0.000007
269181.0	0.000007
270088.0	0.000007
271000.0	0.000007
271919.0	0.000007
272844.0	0.000007
273775.0	0.000007
274713.0	0.000007
275657.0	0.000007
276607.0	0.000007
277564.0	0.000007
278528.0	0.000007
279498.0	0.000007
280476.0	0.000007
281460.0	0.000007
282451.0	0.000007
283449.0	0.000007
284454.0	0.000007
285466.0	0.000007
286486.0	0.000007
287513.0	0.000007
288547.0	0.000007
289589.0	0.000007
290638.0	0.000007
291695.0	0.000007
292759.0	0.000007
293832.0	0.000007
294912.0	0.000007
296000.0	0.000007
297097.0	0.000007
298201.0	0.000007
299314.0	0.000007
300435.0	0.000007
301564.0	0.000007
302702.0	0.000007
303849.0	0.000007
305004.0	0.000007
306168.0	0.000007
307341.0	0.000007
308523.0	0.000007
309715.0	0.000007
310915.0	0.000007
312125.0	0.000007
313344.0	0.000007
314573.0	0.000007
315811.0	0.000007
317060.0	0.000007
318318.0	0.000007
319586.0	0.000007
320864.0	0.000007
322153.0	0.000007
323452.0	0.000007
324761.0	0.000007
326082.0	0.000007
327413.0	0.000007
328754.0	0.000007
330107.0	0.000007
331471.0	0.000007
332847.0	0.000007
334234.0	0.000007
335632.0	0.000007
337042.0	0.000007
338464.0	0.000007
339899.0	0.000007
341345.0	0.000007
342804.0	0.000007
344275.0	0.000007
345759.0	0.000007
347256.0	0.000007
348765.0	0.000007
350288.0	0.000007
351825.0	0.000007
353375.0	0.000007
354938.0	0.000007
356516.0	0.000007
358107.0	0.000007
359713.0	0.000007
361334.0	0.000007
362969.0	0.000007
364618.0	0.000007
366283.0	0.000007
367964.0	0.000007
369659.0	0.000007
371371.0	0.000007
373098.0	0.000007
374841.0	0.000007
376601.0	0.000007
378378.0	0.000007
380171.0	0.000007
381981.0	0.000007
383809.0	0.000007
385654.0	0.000007
387517.0	0.000007
389398.0	0.000007
391298.0	0.000007
393216.0	0.000007
395153.0	0.000007
397109.0	0.000007
399085.0	0.000007
401080.0	0.000007
403096.0	0.000007
405132.0	0.000007
407188.0	0.000007
409266.0	0.000007
411364.0	0.000007
413485.0	0.000007
415627.0	0.000007
417792.0	0.000007
419979.0	0.000007
422190.0	0.000007
424424.0	0.000007
426681.0	0.000007
428963.0	0.000007
431269.0	0.000007
433600.0	0.000007
435957.0	0.000007
438339.0	0.000007
440748.0	0.000007
443183.0	0.000007
445645.0	0.000007
448134.0	0.000007
450652.0	0.000007
453198.0	0.000007
455773.0	0.000007
458378.0	0.000007
461012.0	0.000007
463677.0	0.000007
466372.0	0.000007
469100.0	0.000007
471859.0	0.000007
474651.0	0.000007
477477.0	0.000007
480336.0	0.000007
483229.0	0.000007
486158.0	0.000007
489122.0	0.000007
492123.0	0.000007
495161.0	0.000007
498236.0	0.000007
501350.0	0.000007
504504.0	0.000007
507697.0	0.000007
510930.0	0.000007
514206.0	0.000007
517523.0	0.000007
520884.0	0.000007
524288.0	0.000007
526844.0	0.000003
529425.0	0.000003
532031.0	0.000003
534663.0	0.000003
537322.0	0.000003
540006.0	0.000003
542718.0	0.000003
545458.0	0.000003
548225.0	0.000003
551020.0	0.000003
553844.0	0.000003
556697.0	0.000003
559579.0	0.000003
562492.0	0.000003
565435.0	0.000003
568408.0	0.000003
571414.0	0.000003
574451.0	0.000003
577521.0	0.000003
580624.0	0.000003
583760.0	0.000003
586931.0	0.000003
590136.0	0.000003
593376.0	0.000003
596652.0	0.000003
599964.0	0.000003
603313.0	0.000003
606700.0	0.000003
610125.0	0.000003
613590.0	0.000003
617093.0	0.000003
620637.0	0.000003
624222.0	0.000003
627848.0	0.000003
631517.0	0.000003
635229.0	0.000003
638985.0	0.000003
642786.0	0.000003
646632.0	0.000003
650524.0	0.000003
654463.0	0.000003
658451.0	0.000003
662487.0	0.000003
666573.0	0.000003
670710.0	0.000003
674899.0	0.000003
679140.0	0.000003
683435.0	0.000003
687784.0	0.000003
692190.0	0.000003
696652.0	0.000003
701172.0	0.000003
705750.0	0.000003
710390.0	0.000003
715090.0	0.000003
719853.0	0.000003
724680.0	0.000003
729573.0	0.000003
734531.0	0.000003
739558.0	0.000003
744654.0	0.000003
749820.0	0.000003
755059.0	0.000003
760371.0	0.000003
765759.0	0.000003
771224.0	0.000003
776767.0	0.000003
782390.0	0.000003
788096.0	0.000003
793885.0	0.000003
799760.0	0.000003
805723.0	0.000003
811775.0	0.000003
817919.0	0.000003
824156.0	0.000003
830490.0	0.000003
836921.0	0.000003
843453.0	0.000003
850088.0	0.000003
856827.0	0.000003
863675.0	0.000003
870633.0	0.000003
877704.0	0.000003
884890.0	0.000003
892196.0	0.000003
899623.0	0.000003
907174.0	0.000003
914854.0	0.000003
922664.0	0.000003
930609.0	0.000003
938693.0	0.000003
946917.0	0.000003
955288.0	0.000003
963807.0	0.000003
972480.0	0.000003
981310.0	0.000003
990302.0	0.000003
999461.0	0.000003
1008790.0	0.000003
1018296.0	0.000003
1027982.0	0.000003
1037854.0	0.000003
1047917.0	0.000003
1058178.0	0.000003
1068642.0	0.000003
1079314.0	0.000003
1090202.0	0.000003
1101312.0	0.000003
1112651.0	0.000003
1124225.0	0.000003
1136043.0	0.000003
1148112.0	0.000003
1160440.0	0.000003
1173036.0	0.000003
1185908.0	0.000003
1199066.0	0.000003
1212519.0	0.000003
1226277.0	0.000003
1240351.0	0.000003
1254752.0	0.000003
1269492.0	0.000003
1284581.0	0.000003
1300034.0	0.000003
1315863.0	0.000003
1332082.0	0.000003
1348706.0	0.000003
1365751.0	0.000003
1383231.0	0.000003
1401165.0	0.000003
1419570.0	0.000003
1438465.0	0.000003
1457870.0	0.000003
1477805.0	0.000003
1498294.0	0.000003
1519358.0	0.000003
1541023.0	0.000003
1563315.0	0.000003
1586261.0	0.000003
1609891.0	0.000003
1634235.0	0.000003
1659327.0	0.000003
1685202.0	0.000003
1711896.0	0.000003
1739450.0	0.000003
1767905.0	0.000003
1797307.0	0.000003
1827703.0	0.000003
1859145.0	0.000003
1891687.0	0.000003
1925389.0	0.000003
1960314.0	0.000003
1996529.0	0.000003
2034108.0	0.000003
2073128.0	0.000003
2113675.0	0.000003
2155839.0	0.000003
2199720.0	0.000003
2245424.0	0.000003
2293067.0	0.000003
2342777.0	0.000003
2394689.0	0.000003
2448954.0	0.000003
2505735.0	0.000003
2565212.0	0.000003
2627581.0	0.000003
2693059.0	0.000003
2761883.0	0.000003
2834317.0	0.000003
2910653.0	0.000003
2991214.0	0.000003
3076362.0	0.000003
3166500.0	0.000003
3262080.0	0.000003
3363608.0	0.000003
3471660.0	0.000003
3586885.0	0.000003
3710020.0	0.000003
3841911.0	0.000003
3983524.0	0.000003
4135977.0	0.000003
4300563.0	0.000003
4478791.0	0.000003
4672430.0	0.000003
4883570.0	0.000003
5114695.0	0.000003
5368784.0	0.000003
5649438.0	0.000003
5961053.0	0.000003
6309051.0	0.000003
6700199.0	0.000003
7143054.0	0.000003
7648594.0	0.000003
8231141.0	0.000003
8909743.0	0.000003
9710291.0	0.000003
10668901.0	0.000003
11837511.0	0.000003
13293619.0	0.000003
15158197.0	0.000003
